sidharth	1.4293275411622672
malhotra	3.3993409598830824
born	0.6306378048054057
january	0.3307152524941575
indian	0.4588540331260474
actor	0.5106821222393894
former	0.5486443945966616
model	0.6306378048054057
appears	0.6931471805599453
bollywood	1.0250637228930393
films	0.7678970361739522
began	0.3150705310868167
career	0.7297069590575953
age	0.5241712736197686
quitting	0.9018052733184063
modeling	0.9018052733184063
assisted	1.0238624330541028
director	1.0787466905052372
karan	1.6304086805912832
johar	1.2920683097937207
film	1.5442533879099551
name	0.4177047424341313
khan	1.213092495074361
made	0.2179291421025041
acting	1.3942598713665444
debut	1.0787466905052372
johar's	1.2920683097937207
comedydrama	0.9018052733184063
student	1.3942598713665444
year	0.4615699852007209
received	0.36243192806578783
filmfare	0.646743202079946
award	0.5106821222393894
best	0.6017125091774432
male	0.7480314380110796
nomination	0.6931471805599453
later	0.19345602112561097
appeared	0.661430504988315
hasee	1.6227835622878783
toh	1.6227835622878783
phasee	1.6227835622878783
ek	1.4293275411622672
villain	1.6227835622878783
first	0.07351060996409743
man	0.46039383185758614
featured	0.5106821222393894
twice	0.6931471805599453
cover	0.6065462475371804
men's	0.6931471805599453
health	0.4173161855169222
india	0.1799668697452319
delhi	0.5393733452526186
sunil	0.9018052733184063
employee	0.7480314380110796
merchant	0.8152043402956416
navy	0.9018052733184063
rimmi	1.0238624330541028
homemaker	1.0238624330541028
schooled	1.0238624330541028
delhi's	0.8152043402956416
bosco	1.0238624330541028
school	0.5772854311739477
naval	0.8152043402956416
public	0.21886347671239373
attended	0.6065462475371804
shaheed	1.0238624330541028
bhagat	1.0238624330541028
singh	0.9051562675424987
college	0.5106821222393894
modelling	0.8152043402956416
although	0.2179291421025041
successful	0.6306378048054057
decided	0.5106821222393894
quit	0.6931471805599453
four	0.251735739099125
years	0.14552592222628105
dissatisfied	1.0238624330541028
profession	0.9018052733184063
interested	0.8152043402956416
pursue	0.7480314380110796
successfully	0.7480314380110796
auditioned	1.0238624330541028
directed	0.961353057299563
anubhav	1.0238624330541028
sinha	0.8152043402956416
however	0.14552592222628105
shelved	1.0238624330541028
following	0.2294270165630237
worked	0.5393733452526186
assistant	0.9018052733184063
careeredit	0.646743202079946
alongside	1.0213642444787787
varun	1.4293275411622672
dhawan	1.6304086805912832
alia	2.0477248661082057
bhatt	1.3862943611198906
cast	0.961353057299563
abhimanyu	1.0238624330541028
scholarship	0.9018052733184063
limited	0.4380851093214848
financial	0.9051562675424987
means	0.36243192806578783
competes	1.0238624330541028
wealthy	0.7480314380110796
friend	0.6065462475371804
rohan	1.0238624330541028
played	0.5516619900860461
win	0.48448908780148414
annual	0.3978881547787194
championship	0.646743202079946
critic	0.7480314380110796
rajeev	0.7480314380110796
masand	0.7480314380110796
cnnibn	0.8152043402956416
considered	0.2294270165630237
malhotra's	0.9018052733184063
performance	0.759276650272375
earnest	0.9018052733184063
adding	0.6065462475371804
pleasing	1.0238624330541028
presence	0.8094120135381299
success	0.8761702186429696
grossing	0.7480314380110796
million	0.7461305958986494
us$	1.213092495074361
domestically	0.8152043402956416
trailer	1.0238624330541028
launch	0.6931471805599453
next	0.36243192806578783
paired	0.8152043402956416
opposite	0.7678970361739522
parineeti	1.0238624330541028
chopra	1.1856017786080835
adah	1.0238624330541028
sharma	0.6931471805599453
romantic	1.0986122886681098
comedy	0.646743202079946
tells	0.9018052733184063
love	0.5393733452526186
story	0.6065462475371804
drugabusing	1.0238624330541028
scientist	0.8152043402956416
underconfident	1.0238624330541028
aspiring	0.8152043402956416
businessman	0.9018052733184063
mohar	1.0238624330541028
basu	0.9018052733184063
koimoi	1.0238624330541028
found	0.251735739099125
restrained	1.0238624330541028
described	0.28864271558697385
chemistry	0.8152043402956416
lively	1.0238624330541028
heartfelt	1.0238624330541028
saibal	1.0238624330541028
chatterjee	0.9018052733184063
ndtv	0.8152043402956416
praised	0.6931471805599453
screen	0.5393733452526186
compared	0.5393733452526186
early	0.14552592222628105
work	0.4371817836797947
amitabh	0.6931471805599453
bachchan	0.646743202079946
performed	0.8548865261139259
moderately	0.9018052733184063
well	0.13749797992277202
box	0.9051562675424987
office	0.6943484703988817
global	0.48448908780148414
revenues	1.2920683097937207
second	0.17098023237772642
release	0.3978881547787194
mohit	1.0238624330541028
suridirected	1.0238624330541028
thriller	0.6931471805599453
guru	0.9018052733184063
hardened	1.0238624330541028
criminal	0.7480314380110796
whose	0.46039383185758614
terminallyill	1.0238624330541028
wife	0.5106821222393894
shraddha	1.6227835622878783
kapoor	1.3862943611198906
murdered	0.8152043402956416
serial	0.8152043402956416
killer	0.8152043402956416
riteish	1.0238624330541028
deshmukh	1.0238624330541028
shubhra	0.9018052733184063
gupta	0.9018052733184063
express	0.646743202079946
reviewed	0.7480314380110796
watchable	0.9018052733184063
even	0.2709972566832857
hard	0.646743202079946
time	0.15996924565702553
menace	1.0238624330541028
—	0.48448908780148414
seems	0.6931471805599453
nice	1.0238624330541028
wholesome	1.0238624330541028
crunching	1.0238624330541028
