1	10	1.7751434491678801
1	11	1.9133034168705536
1	12	1.938629464610891
1	13	1.8758192273518008
1	14	1.8795265489732127
1	15	1.8807487679383317
1	16	1.8342923558644262
1	17	1.9108118018102973
1	18	1.9428516682216865
1	19	1.8788379184812272
1	2	1.7200344187364986
1	20	1.9668919016764288
1	21	1.9185254179182119
1	22	1.8750784730334145
1	23	1.9020455974761765
1	24	1.822084449457489
1	25	1.9225918455751378
1	26	1.8975414124188699
1	27	1.8970570769204187
1	28	1.9203132409008694
1	29	1.8577421833134717
1	3	1.7189520790590282
1	30	1.9339817047069514
1	31	1.9016374106546523
1	32	1.9164384983196274
1	33	1.8734971368119857
1	34	1.9680500050597116
1	35	1.879508653898447
1	36	1.901938403285376
1	37	1.888288601415657
1	38	1.8779586308934757
1	39	1.8805057602188904
1	4	1.5088945346402696
1	40	1.9197236998133829
1	41	1.9011498970753946
1	42	1.8942750692503116
1	43	1.906838121657931
1	44	1.9383420100707844
1	45	1.8699306287413744
1	46	1.9079773163672333
1	47	1.9089548972624457
1	48	1.8947654900901187
1	49	1.9478688059484737
1	5	1.3803367108022242
1	50	1.9409227210486577
1	51	1.939678335810763
1	52	1.9014338172209109
1	53	1.929093957198411
1	54	1.9273447503757606
1	55	1.944012902775359
1	56	1.9438625921258956
1	57	1.9119477783578396
1	58	1.8905461598389453
1	59	1.8971356071321417
1	6	1.9376458429363141
1	60	1.8727020478792276
1	7	1.9458906763489239
1	8	1.9501737874328209
1	9	1.7438096578406728
10	1	1.7751434491678832
10	11	1.9538005865607742
10	12	1.9650208805325013
10	13	1.9054905808568325
10	14	1.9298043421010853
10	15	1.9358304885932793
10	16	1.936467853051431
10	17	1.948607335461571
10	18	1.9597082415437017
10	19	1.9476347387815713
10	2	1.8649079444869594
10	20	1.9652552395081209
10	21	1.9183770325697038
10	22	1.9385745152434504
10	23	1.9119507042030248
10	24	1.88811857706844
10	25	1.9448373247926565
10	26	1.9452207736481686
10	27	1.9520733542143889
10	28	1.9469551196909918
10	29	1.9371115264646133
10	3	1.789735464458592
10	30	1.9543906219966811
10	31	1.944819529802446
10	32	1.9539949976660573
10	33	1.956131368314644
10	34	1.9738322017292804
10	35	1.9462210570523257
10	36	1.9398075947782734
10	37	1.9531496202853376
10	38	1.9604274284239385
10	39	1.9483288448048521
10	4	1.7785225089161498
10	40	1.9469254915978966
10	41	1.9659875966649745
10	42	1.9304601007244113
10	43	1.9562365648601272
10	44	1.9508539502423765
10	45	1.9502852359063498
10	46	1.964832363924189
10	47	1.9704662091633673
10	48	1.9771397069045973
10	49	1.959333286655813
10	5	1.7993274537310344
10	50	1.9749979459321756
10	51	1.973920831584832
10	52	1.9578375735714548
10	53	1.978758086458241
10	54	1.9806709371008384
10	55	1.974159177708408
10	56	1.963279137009118
10	57	1.9787188725651392
10	58	1.9369892521674799
10	59	1.9654223198615102
10	6	1.9086019093891045
10	60	1.9611605118781907
10	7	1.9076923199989972
10	8	1.9397853519367565
10	9	1.824608963532727
11	1	1.9133034168705523
11	10	1.953800586560769
11	12	1.7884597698574087
11	13	1.8657491702121993
11	14	1.7437370279672444
11	15	1.6871095924836381
11	16	1.8419545842334928
11	17	1.8653392661311134
11	18	1.8595022341060876
11	19	1.8943739854153954
11	2	1.9241039211467164
11	20	1.925882939840065
11	21	1.8872022066862542
11	22	1.9060480066822192
11	23	1.879901331425313
11	24	1.8895085377806355
11	25	1.9014993852472633
11	26	1.8987010312476844
11	27	1.8761621417811984
11	28	1.8971225531766995
11	29	1.8747356962522448
11	3	1.945780827012194
11	30	1.905035857636001
11	31	1.9210376794005568
11	32	1.8960150426136086
11	33	1.9154973741683805
11	34	1.9586198348379504
11	35	1.8937014519274111
11	36	1.9129914097126717
11	37	1.9306744444396857
11	38	1.905464972099041
11	39	1.9163965722486929
11	4	1.934758147846418
11	40	1.8973153444906399
11	41	1.8942960700005067
11	42	1.8822027138237831
11	43	1.9138302616580791
11	44	1.9338512394491671
11	45	1.9135264421589162
11	46	1.911256135462479
11	47	1.8713575245419372
11	48	1.8734930078281178
11	49	1.94630392072538
11	5	1.921309768168086
11	50	1.9186925630392748
11	51	1.935371565598989
11	52	1.9036073899975603
11	53	1.9302186603348686
11	54	1.9401091191220592
11	55	1.9140424461665133
11	56	1.8509621471933326
11	57	1.9141327614175359
11	58	1.8866758056858222
11	59	1.916679106157577
11	6	1.9910744100865228
11	60	1.871493462539951
11	7	1.9641428732459854
11	8	1.9870383330314492
11	9	1.9090174308551362
12	1	1.9386294646109046
12	10	1.9650208805325122
12	11	1.7884597698574232
12	13	1.8785526701930042
12	14	1.868399911935685
12	15	1.8406220309761727
12	16	1.8773945528686453
12	17	1.9033675317968033
12	18	1.8490950381803954
12	19	1.8463985095492608
12	2	1.9389543655749697
12	20	1.9480337701351844
12	21	1.8812716707925579
12	22	1.9228728303522515
12	23	1.9004469241187256
12	24	1.9157021690362073
12	25	1.8693107859671858
12	26	1.8904076849472597
12	27	1.88931474930176
12	28	1.8748613753518264
12	29	1.8577941159714948
12	3	1.9614232109081176
12	30	1.8909042453814038
12	31	1.9238721219035873
12	32	1.8848163178985187
